"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"77499","E02002830 E02006911","E02002830","E02006911",95,0,12,0,0,76,2,3,2,0,1.4471648311641,9.11999988555908,1.20471492739788,10.987,11.778,1.07199417493401,5.34000015258789,2.33999991416931,1.95000004768372,-0.0500000007450581,74.0599975585938,-1.94000005722046,5.78999996185303,2.78999996185303,1.92999994754791,-0.0700000002980232,73.5899963378906,-2.41000008583069,11.4300003051758,8.43000030517578,1.83000004291534,-0.170000001788139,69.1399993896484,-6.8600001335144,22.6900005340576,19.6900005340576,1.58000004291534,-0.419999986886978,59.810001373291,-16.1900005340576,-0.00337000004947186,6247,-0.006010000128299,11143,-0.00264000007882714,4896,-0.00571999978274107,10602,-0.00234999996609986,4355,-0.0122800003737211,22779,-0.00891000032424927,16532,-0.0165699999779463,30748,-0.0132099995389581,24501,-0.00222999998368323,7200,-0.003969999961555,12822,-0.00173999997787178,5622,-0.00377999991178513,12219,-0.00155000004451722,5019,-0.00810000021010637,26167,-0.0058699999935925,18967,-0.0110700000077486,35747,-0.00884000025689602,28547,-1446,-2528,-1082,-2791,-1345,-5282,-3836,-10492,-9046,"Leicester 004","Oadby and Wigston 009",5130,6146,2048,21582,0.0121412803532009,3.15789473684211
"77500","E02002831 E02002832","E02002831","E02002832",107,1,15,0,0,61,4,4,22,0,0.478240076518412,1.48000001907349,1.4128378196299,2.091,2.091,1,12.8699998855591,8.86999988555908,20.1100006103516,-1.88999998569489,55.75,-5.25,8.31999969482422,4.32000017166138,21.0200004577637,-0.980000019073486,58.4799995422363,-2.51999998092651,51.9300003051758,47.9300003051758,11.75,-10.25,32.6199989318848,-28.3799991607666,54.8400001525879,50.8400001525879,11.1300001144409,-10.8699998855591,30.8999996185303,-30.1000003814697,-0.000509999983478338,942,-0.00161000003572553,2988,-0.00109999999403954,2046,-0.000899999984540045,1662,-0.000390000001061708,720,-0.0076600001193583,14206,-0.00714999996125698,13264,-0.00420999992638826,7804,-0.00370000000111759,6862,-0.000339999998686835,1100,-0.00107999995816499,3494,-0.000739999988581985,2394,-0.000600000028498471,1947,-0.000260000000707805,847,-0.00516000017523766,16659,-0.00481999991461635,15559,-0.00295999995432794,9540,-0.00261000008322299,8440,-252,-808,-556,-518,-266,-3262,-3010,-3445,-3193,"Leicester 005","Leicester 006",784,784,390,2791,0.00478240076518412,3.73831775700935
"77501","E02002831 E02002833","E02002831","E02002833",93,0,3,0,0,44,3,5,38,0,0.571428571428571,0.959999978542328,1.45833336592962,1.4,1.4,1,11.8400001525879,6.84000015258789,35.0499992370605,-2.95000004768372,40.5800018310547,-3.42000007629395,8.75,3.75,36.3600006103516,-1.63999998569489,42.1699981689453,-1.83000004291534,43.2900009155273,38.2900009155273,21.4400005340576,-16.5599994659424,24.8999996185303,-19.1000003814697,45.2700004577637,40.2700004577637,20.5799999237061,-17.4200000762939,23.9099998474121,-20.0900001525879,-0.000110000000859145,195,-0.000230000005103648,426,-0.000119999996968545,231,-0.000150000007124618,280,-4.99999987368938e-05,85,-0.000780000002123415,1454,-0.00067999999737367,1259,0.00124999997206032,-2312,0.00135000003501773,-2507,-9.00000013643876e-05,296,-0.000209999998332933,664,-0.000110000000859145,368,-0.00014000000373926,437,-3.9999998989515e-05,141,-0.000769999984186143,2484,-0.00067999999737367,2188,0.00052000000141561,-1691,0.000620000006165355,-1987,-183,-426,-243,-312,-129,-1543,-1360,-1613,-1430,"Leicester 005","Leicester 007",534,534,261,1919,0.00571428571428571,5.37634408602151
"77502","E02002831 E02002834","E02002831","E02002834",102,0,16,0,0,65,9,6,6,0,0.791717417783191,3.32999992370605,1.47927931317119,4.926,4.704,0.954933008526187,12.9499998092651,6.94999980926514,5.57000017166138,-0.430000007152557,60.2900009155273,-4.71000003814697,10.6300001144409,4.63000011444092,5.71000003814697,-0.28999999165535,61.8199996948242,-3.1800000667572,38.9199981689453,32.9199981689453,3.95000004768372,-2.04999995231628,42.75,-22.25,47.3800010681152,41.3800010681152,3.42000007629395,-2.57999992370605,37.0200004577637,-27.9799995422363,-0.00273999990895391,5084,-0.0059000002220273,10951,-0.00316000008024275,5867,-0.00435000006109476,8067,-0.00161000003572553,2983,-0.0209699999541044,38898,-0.0182300005108118,33814,-0.0178699996322393,33148,-0.0151300001889467,28064,-0.00178000004962087,5739,-0.00383000005967915,12360,-0.00205000001005828,6621,-0.00282000005245209,9107,-0.00104000000283122,3368,-0.0136000001803041,43915,-0.0118199996650219,38176,-0.0116400001570582,37570,-0.00985999964177608,31831,-1048,-2235,-1187,-1854,-806,-6652,-5604,-8096,-7048,"Leicester 005","Leicester 008",2184,2372,918,11663,0.0108418367346939,5.88235294117647
"77504","E02002831 E02002836","E02002831","E02002836",127,0,9,1,0,80,19,3,15,0,0.343053173241852,1.52999997138977,1.14313727627805,1.749,1.727,0.987421383647799,13.7200002670288,10.7200002670288,13.6999998092651,-1.29999995231628,73.0800018310547,-6.92000007629395,5.11999988555908,2.11999988555908,14.7299995422363,-0.270000010728836,78.620002746582,-1.37999999523163,63.0200004577637,60.0200004577637,7.75,-7.25,41.2900009155273,-38.7099990844727,65.0199966430664,62.0200004577637,7.51000022888184,-7.48999977111816,39.9900016784668,-40.0099983215332,-0.000419999996665865,770,-0.00191999995149672,3554,-0.00150000001303852,2784,-0.00063999998383224,1184,-0.00022000000171829,414,-0.0106399999931455,19735,-0.010219999589026,18965,-0.0069599999114871,12918,-0.00655000004917383,12148,-0.000269999989541247,880,-0.00126000004820526,4057,-0.000980000011622906,3177,-0.000419999996665865,1352,-0.000150000007124618,472,-0.00698000006377697,22530,-0.00670999987050891,21650,-0.00461999978870153,14917,-0.00435000006109476,14037,-177,-799,-622,-302,-125,-3655,-3478,-3773,-3596,"Leicester 005","Leicester 010",710,744,326,2661,0.00347423277359583,2.36220472440945
"77523","E02002831 E02005365","E02002831","E02005365",129,0,15,0,0,90,8,7,9,0,0.654956832390592,2.07999992370605,1.61490390538817,3.359,3.359,1,17.2099990844727,10.210000038147,8.25,-0.75,82.4599990844727,-7.53999996185303,8.97999954223633,1.98000001907349,8.82999992370605,-0.170000001788139,88.4300003051758,-1.57000005245209,57.9599990844727,50.9599990844727,5.25,-3.75,52.4500007629395,-37.5499992370605,65.0500030517578,58.0499992370605,4.73000001907349,-4.26999998092651,47.2200012207031,-42.7799987792969,-0.00197000009939075,3646,-0.00491000013425946,9100,-0.00294000003486872,5454,-0.00236999988555908,4391,-0.00039999998989515,745,-0.0190299991518259,35313,-0.0170699991285801,31667,-0.0148900002241135,27626,-0.0129300002008677,23980,-0.00127999996766448,4124,-0.00319000007584691,10291,-0.00190999999176711,6167,-0.00153999996837229,4968,-0.000260000000707805,844,-0.0123699996620417,39934,-0.0110900001600385,35810,-0.00972000043839216,31386,-0.00844000000506639,27262,-897,-2184,-1287,-1164,-267,-7313,-6416,-8207,-7310,"Leicester 005","Charnwood 021",1342,1342,626,4562,0.00654956832390592,5.42635658914729
"77532","E02002831 E02006850","E02002831","E02006850",128,0,27,0,1,83,10,3,3,1,0.568962134588974,4.21000003814697,1.21068882513442,5.097,4.895,0.960368844418285,12.2299995422363,9.22999954223633,2.78999996185303,-0.209999993443489,76.8600006103516,-6.1399998664856,7.34999990463257,4.34999990463257,2.9300000667572,-0.0700000002980232,80.0599975585938,-2.94000005722046,50.3300018310547,47.3300018310547,1.88999998569489,-1.11000001430511,51.5299987792969,-31.4699993133545,60.0999984741211,57.0999984741211,1.63999998569489,-1.36000001430511,45.0699996948242,-37.9300003051758,-0.00155000004451722,2882,-0.00627999985590577,11654,-0.00473000016063452,8772,-0.00325999991036952,6057,-0.00170999998226762,3175,-0.0305400006473064,56660,-0.0289900004863739,53778,-0.0231699999421835,42982,-0.0216099992394447,40100,-0.00100000004749745,3231,-0.00405000010505319,13081,-0.00304999994114041,9850,-0.00209999992512167,6791,-0.00109999999403954,3560,-0.0197100006043911,63630,-0.0186999998986721,60399,-0.0149800004437566,48380,-0.0139800002798438,45149,-525,-2120,-1595,-1286,-761,-8700,-8175,-10379,-9854,"Leicester 005","Leicester 040",2238,2278,950,11196,0.00633299284984678,2.34375
"77533","E02002831 E02006851","E02002831","E02006851",359,1,148,2,1,146,35,8,15,3,0.39564787339268,3.46000003814697,1.1687861142816,4.044,3.965,0.980464886251237,38.2700004577637,30.2700004577637,13.6999998092651,-1.29999995231628,133.410003662109,-12.5900001525879,16.5,8.5,14.6300001144409,-0.370000004768372,142.460006713867,-3.53999996185303,162.960006713867,154.960006713867,8.36999988555908,-6.63000011444092,81.5299987792969,-64.4700012207031,181.669998168945,173.669998168945,7.57999992370605,-7.42000007629395,73.7600021362305,-72.2399978637695,-0.00310999993234873,5763,-0.0148700000718236,27583,-0.0117600001394749,21820,-0.00561999995261431,10421,-0.00251000002026558,4658,-0.0767600014805794,142415,-0.0736500024795532,136652,-0.059909999370575,111156,-0.0568099990487099,105393,-0.00200999993830919,6486,-0.00961000006645918,31040,-0.00760000012814999,24554,-0.00362999993376434,11728,-0.00161999999545515,5242,-0.0496399998664856,160283,-0.047630000859499,153797,-0.0388399995863438,125417,-0.0368300005793571,118931,-685,-3275,-2590,-1413,-728,-13946,-13261,-15545,-14860,"Leicester 005","Leicester 041",1808,1796,754,7220,0.00353089533417402,2.22841225626741
"77535","E02002832 E02002833","E02002832","E02002833",190,1,7,0,0,64,12,4,100,2,0.289855072463768,0.550000011920929,1.25454542735391,0.69,0.686,0.994202898550725,16.3500003814697,12.3500003814697,93.3399963378906,-6.65999984741211,59.7599983215332,-4.23999977111816,6.67999982833862,2.6800000667572,98.4199981689453,-1.58000004291534,63.1599998474121,-0.839999973773956,84.629997253418,80.629997253418,56.7400016784668,-43.2599983215332,36.2000007629395,-27.7999992370605,84.2600021362305,80.2600021362305,56.9500007629395,-43.0499992370605,36.3300018310547,-27.6700000762939,5.99999984842725e-05,-106,0.000150000007124618,-269,9.00000013643876e-05,-163,9.00000013643876e-05,-160,2.99999992421363e-05,-54,0.000929999980144203,-1733,0.000880000006873161,-1627,0.0029899999499321,-5549,0.00292999995872378,-5443,1.99999994947575e-05,-74,3.9999998989515e-05,-132,1.99999994947575e-05,-58,3.9999998989515e-05,-112,9.99999974737875e-06,-38,0.000269999989541247,-874,0.000250000011874363,-800,0.00158999999985099,-5148,0.00156999996397644,-5074,-45,-195,-150,-75,-30,-1034,-989,-1029,-984,"Leicester 006","Leicester 007",286,290,129,1285,0.00291545189504373,2.10526315789474
"77536","E02002832 E02002834","E02002832","E02002834",180,0,24,0,1,98,14,12,29,2,0.961219754723235,1.8400000333786,1.6396738832989,3.017,2.738,0.907524030493868,24.8099994659424,12.8100004196167,26.7900009155273,-2.21000003814697,90.5299987792969,-7.46999979019165,13.8299999237061,1.83000004291534,28.7600002288818,-0.239999994635582,96.8099975585938,-1.19000005722046,76.9100036621094,64.9100036621094,17.8199996948242,-11.1800003051758,60.0999984741211,-37.9000015258789,88.5800018310547,76.5800018310547,15.8000001907349,-13.1999998092651,53.2999992370605,-44.7000007629395,-0.00245000002905726,4553,-0.00510000018402934,9464,-0.00264999992214143,4911,-0.002779999980703,5160,-0.000330000009853393,607,-0.0186999998986721,34683,-0.0162400007247925,30130,-0.0131200002506375,24337,-0.0106600001454353,19784,-0.00162999995518476,5265,-0.00338999996893108,10938,-0.00176000001374632,5673,-0.00185000000055879,5959,-0.00022000000171829,694,-0.012419999577105,40113,-0.0107899997383356,34848,-0.00889999978244305,28742,-0.00726999994367361,23477,-1066,-2215,-1149,-1249,-183,-6899,-5833,-7946,-6880,"Leicester 006","Leicester 008",1470,1740,562,9087,0.0149744338933528,6.66666666666667
"77537","E02002832 E02002835","E02002832","E02002835",141,0,8,0,0,108,16,2,5,2,1.30208333333333,3.58999991416931,1.28356549029786,4.608,5.166,1.12109375,10.3800001144409,8.38000011444092,4.69999980926514,-0.300000011920929,101.48999786377,-6.51000022888184,2.91000008583069,0.910000026226044,4.98000001907349,-0.0199999995529652,107.269996643066,-0.730000019073486,49.8300018310547,47.8300018310547,3.3199999332428,-1.67999994754791,70.7900009155273,-37.2099990844727,63.6500015258789,61.6500015258789,2.80999994277954,-2.19000005722046,60.060001373291,-47.939998626709,-0.000869999988935888,1610,-0.00465000001713634,8623,-0.00377999991178513,7013,-0.00118999998085201,2209,-0.00031999999191612,599,-0.0273100007325411,50661,-0.0264400001615286,49051,-0.0244699995964766,45401,-0.0236000008881092,43791,-0.000560000014957041,1814,-0.00300000002607703,9698,-0.00243999995291233,7884,-0.000769999984186143,2486,-0.000209999998332933,672,-0.0176400002092123,56956,-0.0170799996703863,55142,-0.0158399995416403,51150,-0.0152799999341369,49336,-354,-1884,-1530,-524,-170,-9102,-8748,-11623,-11269,"Leicester 006","Leicester 009",2452,2514,859,16490,0.00813008130081301,1.41843971631206
"77538","E02002832 E02002836","E02002832","E02002836",316,0,23,0,0,84,16,5,186,2,0.188857412653447,0.699999988079071,1.51285716862095,1.059,0.918,0.86685552407932,29.3999996185303,24.3999996185303,171.410003662109,-14.5900001525879,77.4100036621094,-6.59000015258789,6.98000001907349,1.98000001907349,184.759994506836,-1.24000000953674,83.5,-0.5,153.240005493164,148.240005493164,97.3099975585938,-88.6900024414062,43.9799995422363,-40.0200004577637,152.789993286133,147.789993286133,97.5800018310547,-88.4199981689453,44.0999984741211,-39.9000015258789,0.000110000000859145,-196,0.000690000015310943,-1280,0.000579999992623925,-1084,0.000150000007124618,-280,4.99999987368938e-05,-84,0.00512999994680285,-9513,0.00502000004053116,-9317,0.0108500001952052,-20138,0.0107500003650784,-19942,3.9999998989515e-05,-136,0.000289999996311963,-936,0.000250000011874363,-800,5.99999984842725e-05,-204,1.99999994947575e-05,-68,0.00228999997489154,-7399,0.00224999990314245,-7263,0.0059799998998642,-19297,0.00592999998480082,-19161,-74,-428,-354,-100,-26,-2231,-2157,-2224,-2150,"Leicester 006","Leicester 010",506,758,197,2346,0.00217864923747277,1.58227848101266
"77541","E02002832 E02002843","E02002832","E02002843",110,0,9,0,0,57,12,8,23,1,1.04283054003724,2.03999996185303,1.31617649520007,2.685,2.684,0.999627560521415,15.75,7.75,21.25,-1.75,52.6699981689453,-4.32999992370605,11.5100002288818,3.50999999046326,22.2099990844727,-0.790000021457672,55.0299987792969,-1.97000002861023,47.310001373291,39.310001373291,14.1400003433228,-8.85999965667725,35.0299987792969,-21.9699993133545,54.0900001525879,46.0900001525879,12.6099996566772,-10.3900003433228,31.2299995422363,-25.7700004577637,-0.0012300000526011,2282,-0.00243000010959804,4503,-0.00120000005699694,2221,-0.00164000003132969,3050,-0.000410000007832423,768,-0.00853000022470951,15814,-0.00729000009596348,13532,-0.0052000000141561,9642,-0.003969999961555,7360,-0.000829999975394458,2686,-0.00164000003132969,5298,-0.000809999997727573,2612,-0.00110999995376915,3588,-0.00028000000747852,902,-0.00577000016346574,18637,-0.00493999989703298,15951,-0.00368000008165836,11870,-0.00283999997191131,9184,-615,-1212,-597,-885,-270,-3648,-3033,-4171,-3556,"Leicester 006","Leicester 017",1326,1340,501,5420,0.0104321907600596,7.27272727272727
"77542","E02002832 E02002844","E02002832","E02002844",94,0,16,0,0,48,9,1,19,1,0.601051840721262,2.10999989509583,1.2616114371319,2.662,2.708,1.01728024042074,8.64000034332275,7.6399998664856,17.4500007629395,-1.54999995231628,44.0499992370605,-3.95000004768372,1.42999994754791,0.430000007152557,18.9500007629395,-0.0500000007450581,47.7400016784668,-0.259999990463257,44.1300010681152,43.1300010681152,10.1400003433228,-8.85999965667725,25.7800006866455,-22.2199993133545,48.060001373291,47.060001373291,9.34000015258789,-9.65999984741211,23.75,-24.25,-0.000209999998332933,394,-0.00147000001743436,2725,-0.00126000004820526,2331,-0.00028000000747852,523,-7.00000018696301e-05,129,-0.0086899995803833,16121,-0.00848000030964613,15727,-0.00486999982967973,9042,-0.00466000009328127,8648,-0.00014000000373926,449,-0.000980000011622906,3169,-0.00083999999333173,2720,-0.000190000006114133,597,-4.99999987368938e-05,148,-0.00583000015467405,18839,-0.00570000009611249,18390,-0.00340000004507601,10989,-0.00325999991036952,10540,-80,-615,-535,-114,-34,-3090,-3010,-3365,-3285,"Leicester 006","Leicester 018",1350,1548,496,6987,0.00590841949778434,1.06382978723404
"77545","E02002832 E02002847","E02002832","E02002847",97,0,15,1,0,63,5,2,11,0,0.787201625190452,2.97000002861023,1.32592591315318,3.938,4.006,1.01726764855256,9.59000015258789,7.59000015258789,10.1400003433228,-0.860000014305115,57.8899993896484,-5.1100001335144,3.5699999332428,1.57000005245209,10.8000001907349,-0.200000002980232,62.0299987792969,-0.970000028610229,42.1500015258789,40.1500015258789,6.40000009536743,-4.59999990463257,36.1500015258789,-26.8500003814697,48.1500015258789,46.1500015258789,5.67999982833862,-5.32000017166138,32.2999992370605,-30.7000007629395,-0.000650000001769513,1206,-0.00310000008903444,5741,-0.00243999995291233,4535,-0.00101999996695668,1890,-0.000369999994290993,684,-0.016330000013113,30298,-0.0156800001859665,29092,-0.011909999884665,22099,-0.0112600000575185,20893,-0.000429999985499308,1373,-0.00203000009059906,6537,-0.0015999999595806,5164,-0.000669999979436398,2155,-0.00023999999393709,782,-0.0107000004500151,34535,-0.0102700004354119,33162,-0.00788000039756298,25457,-0.00745999999344349,24084,-277,-1311,-1034,-472,-195,-5711,-5434,-6489,-6212,"Leicester 006","Leicester 021",1802,1792,734,6968,0.00474288567149276,2.06185567010309
"77558","E02002832 E02005365","E02002832","E02005365",204,0,41,0,4,122,11,11,15,0,0.528820729772607,3.13000011444092,1.20830666508635,3.782,4.395,1.1620835536753,27.9500007629395,16.9500007629395,13.6700000762939,-1.33000004291534,111.23999786377,-10.7600002288818,16.8999996185303,5.90000009536743,14.6000003814697,-0.400000005960464,118.589996337891,-3.41000008583069,92.8000030517578,81.8000030517578,8.64000034332275,-6.3600001335144,70.2600021362305,-51.7400016784668,103.449996948242,92.4499969482422,7.82000017166138,-7.17999982833862,63.5800018310547,-58.4199981689453,-0.00337999989278615,6268,-0.00865999981760979,16063,-0.00528000015765429,9795,-0.00488999998196959,9062,-0.00150999997276813,2794,-0.031810000538826,59017,-0.0284299999475479,52749,-0.0247499998658895,45915,-0.0213699992746115,39647,-0.00219999998807907,7094,-0.00563000002875924,18175,-0.00343000004068017,11081,-0.00316999992355704,10249,-0.000980000011622906,3155,-0.0206799991428852,66763,-0.0184799991548061,59669,-0.016160000115633,52186,-0.0139600001275539,45092,-1362,-3425,-2063,-2016,-654,-11284,-9922,-12565,-11203,"Leicester 006","Charnwood 021",1556,2070,705,19906,0.00591581342434585,5.3921568627451
"77567","E02002832 E02006850","E02002832","E02006850",140,0,44,0,1,58,16,6,15,0,0.65720294426919,3.21000003814697,1.18504671488911,3.804,4.637,1.21898002103049,16.8600006103516,10.8599996566772,13.7399997711182,-1.25999999046326,53.2099990844727,-4.78999996185303,6.92000007629395,0.920000016689301,14.8299999237061,-0.170000001788139,57.4500007629395,-0.550000011920929,61.0200004577637,55.0200004577637,9.14000034332275,-5.8600001335144,34.8800010681152,-23.1200008392334,69.6399993896484,63.6399993896484,8.14999961853027,-6.84999990463257,31.0699996948242,-26.9300003051758,-0.00141999998595566,2635,-0.0047499998472631,8802,-0.00331999990157783,6167,-0.0015999999595806,2958,-0.000169999999343418,323,-0.0224399995058775,41624,-0.0210200008004904,38989,-0.0167699996381998,31113,-0.0153500000014901,28478,-0.000950000016018748,3071,-0.0031300000846386,10099,-0.00218000006861985,7028,-0.00106999999843538,3446,-0.000119999996968545,375,-0.0146899996325374,47444,-0.0137400003150105,44373,-0.0110900001600385,35811,-0.0101399999111891,32740,-739,-1666,-927,-844,-105,-5213,-4474,-5949,-5210,"Leicester 006","Leicester 040",1876,2294,709,19227,0.00409747681690748,4.28571428571429
